product_id,product_category,product_name,unit_cost,list_price,weight_g
462,fashion_accessories,Fashion Accessories Item 462,30.36,45.03,8519
463,electronics,Electronics Item 463,2213.76,2569.98,119
464,electronics,Electronics Item 464,1703.23,1996.52,8892
465,electronics,Electronics Item 465,2705.0,3254.18,2316
466,sports_leisure,Sports Leisure Item 466,141.56,173.72,4645
467,fashion_accessories,Fashion Accessories Item 467,253.26,395.28,12079
468,electronics,Electronics Item 468,2283.78,2660.18,1897
469,electronics,Electronics Item 469,2841.43,3412.69,9558
470,sports_leisure,Sports Leisure Item 470,173.18,208.8,2173
471,toys_baby,Toys Baby Item 471,315.05,374.02,10488
472,home_furniture,Home Furniture Item 472,141.33,187.5,11501
473,home_furniture,Home Furniture Item 473,1513.72,1887.04,7291
474,beauty_health,Beauty Health Item 474,186.47,258.14,14449
475,electronics,Electronics Item 475,1229.11,1399.32,14821
476,books_stationery,Books Stationery Item 476,34.25,39.17,5596
477,housewares,Housewares Item 477,193.71,256.15,147
478,toys_baby,Toys Baby Item 478,345.68,416.82,13093
479,sports_leisure,Sports Leisure Item 479,678.26,844.02,7630
480,fashion_accessories,Fashion Accessories Item 480,245.2,363.66,8902
481,home_furniture,Home Furniture Item 481,1313.37,1707.96,10778
482,home_furniture,Home Furniture Item 482,1058.43,1348.22,14574
483,housewares,Housewares Item 483,455.56,587.4,4991
484,fashion_accessories,Fashion Accessories Item 484,159.0,253.04,2707
485,beauty_health,Beauty Health Item 485,206.2,287.62,12964
486,electronics,Electronics Item 486,815.94,980.6,8967
487,housewares,Housewares Item 487,44.49,58.79,2757
488,home_furniture,Home Furniture Item 488,191.03,252.06,2041
489,fashion_accessories,Fashion Accessories Item 489,20.47,30.25,6749
490,beauty_health,Beauty Health Item 490,83.72,123.2,13886
491,auto_parts,Auto Parts Item 491,469.91,608.09,14468
492,computers_tablets,Computers Tablets Item 492,2205.76,2484.04,2606
493,electronics,Electronics Item 493,1616.39,1865.69,6025
494,electronics,Electronics Item 494,1768.4,2097.07,12932
495,home_furniture,Home Furniture Item 495,1152.42,1470.78,7169
496,fashion_accessories,Fashion Accessories Item 496,65.26,98.63,12719
497,home_furniture,Home Furniture Item 497,436.78,556.41,239
498,fashion_accessories,Fashion Accessories Item 498,168.62,251.69,3209
499,electronics,Electronics Item 499,631.42,715.96,14551
500,housewares,Housewares Item 500,51.48,71.31,4289
501,home_furniture,Home Furniture Item 501,762.61,951.18,13678
502,toys_baby,Toys Baby Item 502,385.41,471.9,5352
503,fashion_accessories,Fashion Accessories Item 503,52.25,81.74,14028
504,beauty_health,Beauty Health Item 504,195.12,268.16,12141
505,beauty_health,Beauty Health Item 505,199.32,296.17,10220
506,electronics,Electronics Item 506,1935.62,2236.3,10577
507,home_furniture,Home Furniture Item 507,562.67,739.61,1486
508,sports_leisure,Sports Leisure Item 508,428.59,530.97,3714
509,home_furniture,Home Furniture Item 509,635.18,798.33,2295
510,toys_baby,Toys Baby Item 510,401.67,482.14,7651
511,auto_parts,Auto Parts Item 511,245.97,304.39,1043
512,fashion_accessories,Fashion Accessories Item 512,75.47,113.44,3414
513,auto_parts,Auto Parts Item 513,63.93,81.06,1370
514,electronics,Electronics Item 514,2471.5,2945.42,8767
515,beauty_health,Beauty Health Item 515,18.69,27.84,4475
516,fashion_accessories,Fashion Accessories Item 516,127.32,200.09,11402
517,beauty_health,Beauty Health Item 517,67.61,95.2,7530
518,fashion_accessories,Fashion Accessories Item 518,185.96,292.04,4495
519,toys_baby,Toys Baby Item 519,375.89,472.8,5596
520,auto_parts,Auto Parts Item 520,456.67,559.92,6173
521,beauty_health,Beauty Health Item 521,212.35,297.52,6435
522,computers_tablets,Computers Tablets Item 522,3319.92,3689.49,13320
523,electronics,Electronics Item 523,741.22,848.88,1395
524,home_furniture,Home Furniture Item 524,554.24,685.37,11531
525,computers_tablets,Computers Tablets Item 525,3116.93,3564.31,10230
526,computers_tablets,Computers Tablets Item 526,1892.21,2046.19,5698
527,home_furniture,Home Furniture Item 527,742.21,926.09,12986
528,computers_tablets,Computers Tablets Item 528,3245.54,3581.58,13932
529,beauty_health,Beauty Health Item 529,34.81,51.6,321
530,beauty_health,Beauty Health Item 530,212.66,294.63,6128
531,books_stationery,Books Stationery Item 531,108.12,123.87,3075
532,fashion_accessories,Fashion Accessories Item 532,248.51,374.92,11039
533,auto_parts,Auto Parts Item 533,784.24,986.48,4160
534,books_stationery,Books Stationery Item 534,37.73,44.12,2006
535,fashion_accessories,Fashion Accessories Item 535,95.11,143.78,11870
536,books_stationery,Books Stationery Item 536,84.47,98.77,10877
537,books_stationery,Books Stationery Item 537,46.72,56.81,11252
538,computers_tablets,Computers Tablets Item 538,419.72,470.93,12074
539,electronics,Electronics Item 539,2773.82,3299.49,2836
540,home_furniture,Home Furniture Item 540,263.88,334.92,9094
541,beauty_health,Beauty Health Item 541,192.62,276.52,5315
542,home_furniture,Home Furniture Item 542,638.33,849.03,4677
543,toys_baby,Toys Baby Item 543,86.6,108.7,8381
544,books_stationery,Books Stationery Item 544,52.3,63.06,10757
545,computers_tablets,Computers Tablets Item 545,2898.02,3138.92,3278
546,sports_leisure,Sports Leisure Item 546,142.95,180.7,13467
547,sports_leisure,Sports Leisure Item 547,511.14,634.69,5694
548,housewares,Housewares Item 548,380.11,495.81,7386
549,beauty_health,Beauty Health Item 549,40.13,56.98,11273
550,fashion_accessories,Fashion Accessories Item 550,62.33,95.61,1926
551,fashion_accessories,Fashion Accessories Item 551,30.4,48.23,12604
552,sports_leisure,Sports Leisure Item 552,284.93,347.11,7297
553,computers_tablets,Computers Tablets Item 553,575.7,658.43,6120
554,fashion_accessories,Fashion Accessories Item 554,136.41,219.68,695
555,electronics,Electronics Item 555,552.77,659.14,3019
556,toys_baby,Toys Baby Item 556,47.15,56.21,7687
557,sports_leisure,Sports Leisure Item 557,701.86,853.01,533
558,sports_leisure,Sports Leisure Item 558,186.94,234.97,13072
559,electronics,Electronics Item 559,2724.18,3226.88,8768
560,books_stationery,Books Stationery Item 560,121.95,143.41,2794
561,computers_tablets,Computers Tablets Item 561,1314.02,1431.22,10297
562,fashion_accessories,Fashion Accessories Item 562,188.8,290.95,6502
563,home_furniture,Home Furniture Item 563,1244.65,1608.19,3155
564,beauty_health,Beauty Health Item 564,137.89,196.73,4132
565,fashion_accessories,Fashion Accessories Item 565,183.3,294.68,5871
566,housewares,Housewares Item 566,383.33,518.69,3944
567,home_furniture,Home Furniture Item 567,307.09,399.65,13447
568,beauty_health,Beauty Health Item 568,155.08,215.81,8655
569,sports_leisure,Sports Leisure Item 569,154.34,189.9,14073
570,beauty_health,Beauty Health Item 570,144.86,214.18,13724
571,home_furniture,Home Furniture Item 571,666.31,830.56,7034
572,fashion_accessories,Fashion Accessories Item 572,133.8,215.23,7792
573,fashion_accessories,Fashion Accessories Item 573,236.3,365.27,7622
574,electronics,Electronics Item 574,664.01,777.92,13009
575,auto_parts,Auto Parts Item 575,901.79,1153.8,13694
576,housewares,Housewares Item 576,186.6,241.06,8150
577,electronics,Electronics Item 577,1284.03,1478.03,13949
578,auto_parts,Auto Parts Item 578,1201.57,1471.31,9246
579,sports_leisure,Sports Leisure Item 579,478.0,583.62,1568
580,auto_parts,Auto Parts Item 580,590.46,754.7,10426
581,fashion_accessories,Fashion Accessories Item 581,192.83,290.29,14182
582,home_furniture,Home Furniture Item 582,744.82,933.38,7351
583,books_stationery,Books Stationery Item 583,34.04,39.24,3650
584,auto_parts,Auto Parts Item 584,1211.08,1474.23,2744
585,computers_tablets,Computers Tablets Item 585,2852.02,3197.64,12459
586,sports_leisure,Sports Leisure Item 586,211.95,258.23,9278
587,auto_parts,Auto Parts Item 587,1027.96,1291.35,11853
588,housewares,Housewares Item 588,441.32,594.67,3116
589,home_furniture,Home Furniture Item 589,1659.17,2111.71,6277
590,home_furniture,Home Furniture Item 590,1473.44,1963.47,5630
591,home_furniture,Home Furniture Item 591,1111.99,1470.91,4068
592,housewares,Housewares Item 592,286.24,388.55,14263
593,books_stationery,Books Stationery Item 593,22.99,27.33,8809
594,electronics,Electronics Item 594,1246.24,1479.35,4618
595,electronics,Electronics Item 595,810.63,941.65,5265
596,home_furniture,Home Furniture Item 596,1001.39,1264.85,2099
597,sports_leisure,Sports Leisure Item 597,264.18,318.6,10913
598,electronics,Electronics Item 598,2414.72,2745.47,10931
599,electronics,Electronics Item 599,2361.94,2778.23,3855
600,beauty_health,Beauty Health Item 600,153.06,221.63,6426
601,electronics,Electronics Item 601,2188.26,2597.17,837
602,fashion_accessories,Fashion Accessories Item 602,80.6,119.29,2955
603,computers_tablets,Computers Tablets Item 603,3686.28,4060.22,7114
604,auto_parts,Auto Parts Item 604,349.51,423.47,12657
605,computers_tablets,Computers Tablets Item 605,2035.28,2250.66,377
606,beauty_health,Beauty Health Item 606,144.47,207.75,6259
607,sports_leisure,Sports Leisure Item 607,179.91,221.91,9064
608,beauty_health,Beauty Health Item 608,178.23,245.36,13263
609,electronics,Electronics Item 609,532.95,609.24,7220
610,auto_parts,Auto Parts Item 610,833.99,1010.0,14302
611,sports_leisure,Sports Leisure Item 611,96.43,122.64,1571
612,home_furniture,Home Furniture Item 612,187.81,235.38,4091
613,books_stationery,Books Stationery Item 613,77.83,94.55,6711
614,beauty_health,Beauty Health Item 614,125.54,178.63,695
615,beauty_health,Beauty Health Item 615,119.39,166.5,2802
616,fashion_accessories,Fashion Accessories Item 616,239.77,359.95,13172
617,sports_leisure,Sports Leisure Item 617,577.62,702.62,10782
618,fashion_accessories,Fashion Accessories Item 618,203.37,311.74,5656
619,toys_baby,Toys Baby Item 619,394.91,482.82,7884
620,sports_leisure,Sports Leisure Item 620,327.54,401.51,10543
621,computers_tablets,Computers Tablets Item 621,5032.99,5662.02,14847
622,computers_tablets,Computers Tablets Item 622,3900.66,4249.92,9973
623,electronics,Electronics Item 623,2375.3,2729.38,3186
624,electronics,Electronics Item 624,1580.29,1866.86,9573
625,sports_leisure,Sports Leisure Item 625,161.42,196.25,848
626,home_furniture,Home Furniture Item 626,1043.31,1322.52,485
627,books_stationery,Books Stationery Item 627,89.98,104.96,4733
628,beauty_health,Beauty Health Item 628,99.66,147.71,7963
629,electronics,Electronics Item 629,279.73,317.3,9295
630,beauty_health,Beauty Health Item 630,73.73,105.73,12593
631,fashion_accessories,Fashion Accessories Item 631,113.21,175.34,9817
632,beauty_health,Beauty Health Item 632,71.84,106.66,6977
633,housewares,Housewares Item 633,184.99,243.68,11415
634,auto_parts,Auto Parts Item 634,330.3,407.69,477
635,fashion_accessories,Fashion Accessories Item 635,100.42,157.38,7804
636,home_furniture,Home Furniture Item 636,1045.22,1328.39,4562
637,beauty_health,Beauty Health Item 637,129.48,192.61,7331
638,electronics,Electronics Item 638,2659.95,3107.15,5967
639,electronics,Electronics Item 639,2175.3,2481.42,3473
640,electronics,Electronics Item 640,1200.58,1392.72,230
641,home_furniture,Home Furniture Item 641,657.45,821.5,2739
642,beauty_health,Beauty Health Item 642,147.11,208.84,3946
643,auto_parts,Auto Parts Item 643,1018.72,1284.39,8693
644,sports_leisure,Sports Leisure Item 644,414.81,521.25,5595
645,sports_leisure,Sports Leisure Item 645,276.35,339.87,10871
646,fashion_accessories,Fashion Accessories Item 646,90.41,136.95,4388
647,housewares,Housewares Item 647,431.88,566.42,3727
648,fashion_accessories,Fashion Accessories Item 648,82.1,121.52,14791
649,fashion_accessories,Fashion Accessories Item 649,45.53,70.49,9987
650,beauty_health,Beauty Health Item 650,165.15,230.83,11661
651,auto_parts,Auto Parts Item 651,326.04,409.96,4770
652,home_furniture,Home Furniture Item 652,1475.03,1947.55,4422
653,electronics,Electronics Item 653,2261.47,2692.89,11562
654,beauty_health,Beauty Health Item 654,44.29,60.91,5477
655,beauty_health,Beauty Health Item 655,38.4,55.93,11954
656,computers_tablets,Computers Tablets Item 656,5279.95,5933.46,8835
657,sports_leisure,Sports Leisure Item 657,635.09,798.81,4517
658,electronics,Electronics Item 658,564.29,678.27,14750
659,books_stationery,Books Stationery Item 659,85.38,97.43,2939
660,electronics,Electronics Item 660,1556.29,1753.77,5454
661,fashion_accessories,Fashion Accessories Item 661,226.98,344.36,4803
662,sports_leisure,Sports Leisure Item 662,577.2,714.56,7843
663,books_stationery,Books Stationery Item 663,32.83,39.4,710
664,home_furniture,Home Furniture Item 664,135.63,170.97,7191
665,housewares,Housewares Item 665,187.26,241.27,11954
666,sports_leisure,Sports Leisure Item 666,411.58,527.25,2417
667,computers_tablets,Computers Tablets Item 667,4881.66,5285.46,12859
668,electronics,Electronics Item 668,2249.22,2608.36,14165
669,fashion_accessories,Fashion Accessories Item 669,101.11,158.59,6516
670,home_furniture,Home Furniture Item 670,1015.28,1314.58,13855
671,beauty_health,Beauty Health Item 671,13.91,20.65,13308
672,electronics,Electronics Item 672,1816.73,2071.77,1226
673,fashion_accessories,Fashion Accessories Item 673,106.06,160.19,4349
674,toys_baby,Toys Baby Item 674,178.52,213.36,1287
675,home_furniture,Home Furniture Item 675,968.23,1229.12,14600
676,home_furniture,Home Furniture Item 676,1571.05,1967.33,6774
677,home_furniture,Home Furniture Item 677,1204.38,1501.99,14157
678,home_furniture,Home Furniture Item 678,584.23,737.26,4443
679,fashion_accessories,Fashion Accessories Item 679,183.98,271.01,3900
680,sports_leisure,Sports Leisure Item 680,526.69,654.22,12247
681,toys_baby,Toys Baby Item 681,335.01,405.47,13560
682,beauty_health,Beauty Health Item 682,19.41,27.85,14871
683,auto_parts,Auto Parts Item 683,777.24,987.15,14799
684,home_furniture,Home Furniture Item 684,1498.63,1903.95,9644
685,auto_parts,Auto Parts Item 685,199.26,254.9,1569
686,sports_leisure,Sports Leisure Item 686,704.18,876.16,4786
687,electronics,Electronics Item 687,857.55,1032.71,5049
688,home_furniture,Home Furniture Item 688,604.76,755.3,8891
689,books_stationery,Books Stationery Item 689,139.46,169.42,2776
690,home_furniture,Home Furniture Item 690,953.17,1265.26,7016
691,fashion_accessories,Fashion Accessories Item 691,59.01,92.94,12057
692,housewares,Housewares Item 692,427.53,554.92,3393
693,electronics,Electronics Item 693,2966.95,3479.95,3930
694,electronics,Electronics Item 694,177.88,204.41,9498
695,auto_parts,Auto Parts Item 695,269.59,346.82,3863
696,electronics,Electronics Item 696,701.79,810.85,7324
697,electronics,Electronics Item 697,2098.16,2469.06,7108
698,books_stationery,Books Stationery Item 698,68.61,82.56,7268
699,housewares,Housewares Item 699,76.9,102.36,10093
700,fashion_accessories,Fashion Accessories Item 700,219.59,330.19,12361
701,electronics,Electronics Item 701,938.32,1081.28,1018
702,electronics,Electronics Item 702,2653.82,3176.76,12137
703,beauty_health,Beauty Health Item 703,160.37,235.48,2895
704,home_furniture,Home Furniture Item 704,413.86,539.58,13082
705,electronics,Electronics Item 705,502.1,575.64,1215
706,auto_parts,Auto Parts Item 706,941.9,1205.35,13160
707,auto_parts,Auto Parts Item 707,958.73,1162.74,11858
708,home_furniture,Home Furniture Item 708,325.01,426.42,4895
709,electronics,Electronics Item 709,1209.57,1400.55,14496
710,toys_baby,Toys Baby Item 710,384.05,460.24,14568
711,beauty_health,Beauty Health Item 711,150.84,224.3,13726
712,computers_tablets,Computers Tablets Item 712,3519.07,3960.5,5361
713,housewares,Housewares Item 713,193.14,260.07,13738
714,sports_leisure,Sports Leisure Item 714,605.28,781.55,919
715,fashion_accessories,Fashion Accessories Item 715,176.54,264.93,14393
716,computers_tablets,Computers Tablets Item 716,1047.9,1178.29,10404
717,home_furniture,Home Furniture Item 717,868.96,1152.27,3047
718,home_furniture,Home Furniture Item 718,1028.07,1349.45,9683
719,books_stationery,Books Stationery Item 719,67.22,78.5,8845
720,fashion_accessories,Fashion Accessories Item 720,78.29,120.52,12215
721,home_furniture,Home Furniture Item 721,480.61,604.5,3174
722,beauty_health,Beauty Health Item 722,170.79,235.44,3152
723,electronics,Electronics Item 723,360.09,433.2,2053
724,beauty_health,Beauty Health Item 724,211.32,290.48,11517
725,fashion_accessories,Fashion Accessories Item 725,185.47,283.14,12269
726,sports_leisure,Sports Leisure Item 726,478.25,615.86,14826
727,electronics,Electronics Item 727,2526.77,3014.44,8041
728,fashion_accessories,Fashion Accessories Item 728,24.74,38.52,3795
729,sports_leisure,Sports Leisure Item 729,272.73,343.17,10248
730,sports_leisure,Sports Leisure Item 730,522.08,637.22,5315
731,toys_baby,Toys Baby Item 731,380.61,451.26,1771
732,home_furniture,Home Furniture Item 732,297.56,381.26,6453
733,toys_baby,Toys Baby Item 733,117.29,143.64,3078
734,home_furniture,Home Furniture Item 734,669.56,844.72,2464
735,electronics,Electronics Item 735,628.52,740.09,11324
736,housewares,Housewares Item 736,268.95,362.84,14026
737,auto_parts,Auto Parts Item 737,1073.04,1365.89,124
738,toys_baby,Toys Baby Item 738,345.88,412.82,4849
739,fashion_accessories,Fashion Accessories Item 739,119.55,191.06,403
740,fashion_accessories,Fashion Accessories Item 740,221.17,340.23,9917
741,beauty_health,Beauty Health Item 741,80.35,112.57,440
742,books_stationery,Books Stationery Item 742,14.5,16.91,11292
743,fashion_accessories,Fashion Accessories Item 743,141.9,215.31,10128
744,books_stationery,Books Stationery Item 744,60.75,72.95,7443
745,beauty_health,Beauty Health Item 745,131.57,194.7,6608
746,fashion_accessories,Fashion Accessories Item 746,182.16,271.72,14479
747,sports_leisure,Sports Leisure Item 747,254.77,312.22,3130
748,beauty_health,Beauty Health Item 748,113.34,159.44,2893
749,home_furniture,Home Furniture Item 749,673.0,840.43,6954
750,electronics,Electronics Item 750,1275.76,1487.88,2422
751,books_stationery,Books Stationery Item 751,33.43,39.76,9483
752,toys_baby,Toys Baby Item 752,81.36,99.89,2017
753,electronics,Electronics Item 753,2702.6,3245.6,12692
754,fashion_accessories,Fashion Accessories Item 754,26.28,40.77,5274
755,books_stationery,Books Stationery Item 755,123.85,144.71,7241
756,home_furniture,Home Furniture Item 756,1139.57,1496.96,10680
757,fashion_accessories,Fashion Accessories Item 757,213.27,335.0,10980
758,books_stationery,Books Stationery Item 758,41.24,48.28,1345
759,fashion_accessories,Fashion Accessories Item 759,79.32,122.2,10689
760,sports_leisure,Sports Leisure Item 760,271.76,332.09,11959
761,electronics,Electronics Item 761,1978.6,2343.25,762
762,electronics,Electronics Item 762,1738.66,2072.55,3777
763,toys_baby,Toys Baby Item 763,79.76,99.59,1471
764,home_furniture,Home Furniture Item 764,302.64,401.9,2932
765,books_stationery,Books Stationery Item 765,72.29,83.84,10958
766,computers_tablets,Computers Tablets Item 766,855.12,942.12,2617
767,housewares,Housewares Item 767,250.68,335.2,6677
768,fashion_accessories,Fashion Accessories Item 768,17.86,28.16,1897
769,beauty_health,Beauty Health Item 769,65.17,93.4,6480
770,fashion_accessories,Fashion Accessories Item 770,93.81,139.6,13810
771,sports_leisure,Sports Leisure Item 771,61.81,76.62,9439
772,computers_tablets,Computers Tablets Item 772,4967.58,5518.73,10557
773,beauty_health,Beauty Health Item 773,62.92,88.47,5462
774,books_stationery,Books Stationery Item 774,162.08,192.56,4716
775,auto_parts,Auto Parts Item 775,500.57,616.96,12311
776,electronics,Electronics Item 776,1419.0,1608.4,4952
777,sports_leisure,Sports Leisure Item 777,111.85,136.14,7245
778,books_stationery,Books Stationery Item 778,41.79,48.12,380
779,fashion_accessories,Fashion Accessories Item 779,32.48,48.99,10122
780,home_furniture,Home Furniture Item 780,405.85,539.95,4710
781,toys_baby,Toys Baby Item 781,373.95,470.39,9411
782,books_stationery,Books Stationery Item 782,126.19,144.5,7817
783,housewares,Housewares Item 783,203.79,278.98,6756
784,beauty_health,Beauty Health Item 784,129.17,186.34,9526
785,toys_baby,Toys Baby Item 785,59.54,70.85,11541
786,home_furniture,Home Furniture Item 786,1325.59,1638.95,3693
787,housewares,Housewares Item 787,206.29,264.9,11375
788,toys_baby,Toys Baby Item 788,305.04,360.46,5798
789,computers_tablets,Computers Tablets Item 789,4096.48,4563.58,3268
790,beauty_health,Beauty Health Item 790,52.72,72.79,5371
791,sports_leisure,Sports Leisure Item 791,262.9,320.91,4102
792,housewares,Housewares Item 792,404.51,541.5,131
793,computers_tablets,Computers Tablets Item 793,3177.72,3452.96,6947
794,housewares,Housewares Item 794,279.32,377.25,9349
795,books_stationery,Books Stationery Item 795,22.65,26.55,8848
796,toys_baby,Toys Baby Item 796,84.65,102.91,7245
797,computers_tablets,Computers Tablets Item 797,4770.96,5189.43,9206
798,auto_parts,Auto Parts Item 798,259.75,334.01,10084
799,computers_tablets,Computers Tablets Item 799,3628.38,4137.1,3439
800,home_furniture,Home Furniture Item 800,835.63,1105.34,1464
801,beauty_health,Beauty Health Item 801,133.91,197.8,8985
802,computers_tablets,Computers Tablets Item 802,4044.16,4575.24,3000
803,fashion_accessories,Fashion Accessories Item 803,42.04,64.28,5092
804,auto_parts,Auto Parts Item 804,146.4,189.73,3210
805,home_furniture,Home Furniture Item 805,922.58,1152.38,14846
806,home_furniture,Home Furniture Item 806,1102.03,1370.6,8956
807,housewares,Housewares Item 807,340.38,444.03,14808
808,home_furniture,Home Furniture Item 808,1258.89,1642.81,1137
809,beauty_health,Beauty Health Item 809,74.85,111.1,12163
810,auto_parts,Auto Parts Item 810,45.66,59.08,8001
811,beauty_health,Beauty Health Item 811,33.89,46.59,12478
812,sports_leisure,Sports Leisure Item 812,284.96,358.4,202
813,sports_leisure,Sports Leisure Item 813,673.68,843.53,14129
814,sports_leisure,Sports Leisure Item 814,210.92,269.1,10277
815,electronics,Electronics Item 815,1817.12,2182.44,2013
816,beauty_health,Beauty Health Item 816,116.38,160.89,9822
817,fashion_accessories,Fashion Accessories Item 817,221.26,344.96,8964
818,toys_baby,Toys Baby Item 818,156.83,191.22,12132
819,sports_leisure,Sports Leisure Item 819,696.36,891.98,2568
820,toys_baby,Toys Baby Item 820,164.89,204.01,13567
821,fashion_accessories,Fashion Accessories Item 821,113.31,169.18,14352
822,fashion_accessories,Fashion Accessories Item 822,225.72,336.04,7443
823,home_furniture,Home Furniture Item 823,1074.49,1387.49,14699
824,auto_parts,Auto Parts Item 824,436.74,534.84,4570
825,sports_leisure,Sports Leisure Item 825,481.35,580.32,7380
826,toys_baby,Toys Baby Item 826,363.7,446.13,10058
827,electronics,Electronics Item 827,903.0,1048.19,12631
828,sports_leisure,Sports Leisure Item 828,311.22,403.82,5089
829,electronics,Electronics Item 829,1378.99,1616.87,8036
830,electronics,Electronics Item 830,137.33,162.89,7592
831,fashion_accessories,Fashion Accessories Item 831,186.04,279.89,5866
832,toys_baby,Toys Baby Item 832,357.37,429.04,4618
833,electronics,Electronics Item 833,1561.9,1855.35,13239
834,beauty_health,Beauty Health Item 834,73.81,104.64,4073
835,fashion_accessories,Fashion Accessories Item 835,122.73,196.88,5725
836,home_furniture,Home Furniture Item 836,1271.04,1634.12,8836
837,electronics,Electronics Item 837,1202.5,1425.75,8844
838,electronics,Electronics Item 838,997.51,1121.55,10011
839,home_furniture,Home Furniture Item 839,1094.32,1436.82,14449
840,electronics,Electronics Item 840,2986.21,3382.26,14642
841,auto_parts,Auto Parts Item 841,222.76,271.12,7615
842,electronics,Electronics Item 842,1277.29,1490.72,14873
843,electronics,Electronics Item 843,2605.71,2963.56,8859
844,housewares,Housewares Item 844,176.39,227.97,3728
845,electronics,Electronics Item 845,2642.83,3088.82,3212
846,housewares,Housewares Item 846,369.92,486.61,5099
847,sports_leisure,Sports Leisure Item 847,412.08,505.14,9848
848,toys_baby,Toys Baby Item 848,119.34,149.41,1836
849,beauty_health,Beauty Health Item 849,92.54,136.48,338
850,home_furniture,Home Furniture Item 850,1613.48,2115.48,308
851,electronics,Electronics Item 851,732.93,863.06,11899
852,fashion_accessories,Fashion Accessories Item 852,188.39,279.56,14658
853,housewares,Housewares Item 853,271.27,365.94,383
854,computers_tablets,Computers Tablets Item 854,5183.74,5716.8,1690
855,beauty_health,Beauty Health Item 855,168.73,234.83,7280
856,auto_parts,Auto Parts Item 856,781.99,1007.5,4920
857,fashion_accessories,Fashion Accessories Item 857,155.03,238.56,7961
858,computers_tablets,Computers Tablets Item 858,4899.23,5499.92,8796
859,beauty_health,Beauty Health Item 859,94.06,136.04,672
860,electronics,Electronics Item 860,1987.18,2263.93,6200
861,housewares,Housewares Item 861,69.93,91.27,4943
862,fashion_accessories,Fashion Accessories Item 862,261.01,388.35,9853
863,computers_tablets,Computers Tablets Item 863,2322.55,2542.35,5718
864,auto_parts,Auto Parts Item 864,659.03,851.18,13510
865,computers_tablets,Computers Tablets Item 865,1082.88,1239.56,6290
866,home_furniture,Home Furniture Item 866,1388.86,1729.61,5739
867,sports_leisure,Sports Leisure Item 867,332.65,415.12,5267
868,computers_tablets,Computers Tablets Item 868,4299.08,4678.27,14110
869,home_furniture,Home Furniture Item 869,1083.26,1371.06,3630
870,computers_tablets,Computers Tablets Item 870,3640.87,3990.84,13094
871,electronics,Electronics Item 871,1568.49,1821.33,6470
872,fashion_accessories,Fashion Accessories Item 872,84.31,133.22,6200
873,sports_leisure,Sports Leisure Item 873,451.14,556.67,1679
874,housewares,Housewares Item 874,369.71,494.31,5220
875,electronics,Electronics Item 875,2438.9,2931.96,4809
876,fashion_accessories,Fashion Accessories Item 876,104.72,155.39,11593
877,housewares,Housewares Item 877,420.69,541.69,12240
878,home_furniture,Home Furniture Item 878,280.24,350.78,1597
879,computers_tablets,Computers Tablets Item 879,609.83,687.54,7838
880,home_furniture,Home Furniture Item 880,1387.29,1731.06,7690
881,beauty_health,Beauty Health Item 881,99.33,139.17,10627
882,beauty_health,Beauty Health Item 882,63.11,88.99,5359
883,toys_baby,Toys Baby Item 883,147.48,177.58,3064
884,beauty_health,Beauty Health Item 884,72.69,105.48,5773
885,electronics,Electronics Item 885,2676.83,3028.38,1994
886,auto_parts,Auto Parts Item 886,413.41,511.71,1476
887,beauty_health,Beauty Health Item 887,23.85,35.33,8768
888,housewares,Housewares Item 888,36.06,47.35,1619
889,home_furniture,Home Furniture Item 889,827.75,1042.71,3873
890,books_stationery,Books Stationery Item 890,114.32,133.15,2412
891,fashion_accessories,Fashion Accessories Item 891,224.34,352.69,14078
892,toys_baby,Toys Baby Item 892,62.81,78.26,7657
893,electronics,Electronics Item 893,1776.22,2094.95,9456
894,beauty_health,Beauty Health Item 894,63.02,92.79,9980
895,home_furniture,Home Furniture Item 895,614.21,786.74,8854
896,electronics,Electronics Item 896,690.03,804.04,7002
897,electronics,Electronics Item 897,2366.32,2788.18,4026
898,housewares,Housewares Item 898,239.76,322.28,3085
899,fashion_accessories,Fashion Accessories Item 899,25.44,39.04,8864
900,housewares,Housewares Item 900,366.58,491.01,5877
901,books_stationery,Books Stationery Item 901,88.38,103.79,257
902,fashion_accessories,Fashion Accessories Item 902,155.92,233.07,11311
903,electronics,Electronics Item 903,654.51,758.16,5109
904,fashion_accessories,Fashion Accessories Item 904,224.79,336.9,5464
905,toys_baby,Toys Baby Item 905,203.82,254.25,8486
906,electronics,Electronics Item 906,1563.07,1864.81,5936
907,fashion_accessories,Fashion Accessories Item 907,135.4,204.39,14343
908,fashion_accessories,Fashion Accessories Item 908,37.68,57.86,12261
909,fashion_accessories,Fashion Accessories Item 909,54.29,85.97,9747
910,computers_tablets,Computers Tablets Item 910,5430.94,5925.54,13430
911,fashion_accessories,Fashion Accessories Item 911,158.38,245.37,14659
912,fashion_accessories,Fashion Accessories Item 912,214.36,322.7,14944
913,fashion_accessories,Fashion Accessories Item 913,163.7,253.6,13048
914,electronics,Electronics Item 914,242.82,273.72,9857
915,beauty_health,Beauty Health Item 915,107.3,154.31,8804
916,computers_tablets,Computers Tablets Item 916,4485.91,5046.16,5676
917,home_furniture,Home Furniture Item 917,1223.18,1573.06,6810
918,sports_leisure,Sports Leisure Item 918,235.57,289.84,10758
