order_item_id,order_id,product_id,quantity,unit_price,freight_value
15539,7921,113,2,29.95,28.95
15540,7922,1003,1,265.92,42.88
15541,7922,1155,1,1499.4,34.93
15542,7922,1150,1,35.2,22.62
15543,7923,1047,1,210.98,13.49
15544,7924,763,1,98.01,20.15
15545,7925,550,1,96.9,42.59
15546,7925,915,1,152.59,9.75
15547,7925,579,1,601.63,19.04
15548,7926,739,1,176.79,19.21
15549,7927,219,1,250.85,36.06
15550,7927,439,2,337.52,44.45
15551,7928,90,1,175.93,38.71
15552,7929,1161,1,2852.68,38.06
15553,7930,446,1,439.55,26.04
15554,7930,521,1,286.66,35.66
15555,7930,15,2,2048.27,26.36
15556,7931,292,1,348.97,19.81
15557,7931,614,1,170.85,34.11
15558,7932,325,1,284.79,23.4
15559,7932,966,1,1746.84,23.15
15560,7932,721,3,556.59,29.07
15561,7932,625,1,195.69,13.69
15562,7932,457,1,326.18,5.19
15563,7933,483,1,603.75,25.04
15564,7933,495,1,1375.65,21.0
15565,7933,115,1,63.44,43.47
15566,7933,463,2,2622.35,11.88
15567,7934,1111,1,142.47,33.87
15568,7935,217,1,70.95,26.59
15569,7935,1083,1,3282.31,31.28
15570,7935,610,1,991.12,22.26
15571,7935,718,1,1272.23,42.21
15572,7936,847,1,508.94,8.45
15573,7937,740,1,332.29,25.87
15574,7937,710,1,471.87,7.19
15575,7937,164,1,332.82,22.51
15576,7938,914,1,277.25,11.56
15577,7939,1176,1,237.46,7.73
15578,7939,190,1,218.35,6.6
15579,7939,886,1,499.34,23.15
15580,7939,1052,1,135.54,7.04
15581,7940,1019,1,139.31,12.5
15582,7941,1097,1,94.86,10.73
15583,7942,499,1,741.29,7.81
15584,7942,86,1,2108.42,28.62
15585,7942,944,2,211.79,32.34
15586,7942,1173,2,206.71,24.17
15587,7943,1121,2,191.14,16.53
15588,7943,126,1,64.96,35.8
15589,7943,678,1,751.38,28.19
15590,7944,786,1,1550.57,5.01
15591,7944,491,1,574.76,33.81
15592,7944,264,1,2245.63,14.94
15593,7944,290,1,77.6,17.31
15594,7944,1108,1,243.35,16.18
15595,7945,549,1,56.09,27.21
15596,7945,528,1,3634.65,44.67
15597,7945,981,1,323.16,21.48
15598,7946,1156,1,668.63,23.37
15599,7946,837,1,1383.76,41.35
15600,7946,415,1,61.53,20.66
15601,7947,69,1,558.33,41.17
15602,7948,415,1,56.19,15.26
15603,7948,264,2,2110.44,21.1
15604,7948,348,1,463.7,9.23
15605,7948,357,1,447.09,43.76
15606,7949,385,1,1225.02,42.99
15607,7949,658,1,627.78,24.15
15608,7950,909,2,88.44,6.57
15609,7950,247,2,255.18,17.73
15610,7951,719,1,79.83,43.82
15611,7952,28,3,341.92,7.87
15612,7953,152,1,120.56,33.0
15613,7954,466,1,166.76,31.12
15614,7954,962,1,1379.75,17.33
15615,7954,1115,2,228.06,8.3
15616,7954,732,1,362.32,18.76
15617,7955,722,1,223.88,41.55
15618,7955,769,1,94.85,30.66
15619,7955,330,1,139.11,8.73
15620,7955,71,1,3285.78,23.01
15621,7956,703,1,220.89,34.78
15622,7956,454,2,234.8,27.97
15623,7957,91,1,1954.94,41.18
15624,7957,1173,1,214.49,24.68
15625,7958,419,1,55.65,5.44
15626,7959,1101,1,77.24,34.1
15627,7959,343,1,2321.76,12.19
15628,7959,1142,1,1671.89,27.3
15629,7959,123,1,186.21,40.43
15630,7959,367,1,298.08,32.62
15631,7960,107,1,477.69,20.79
15632,7960,983,1,877.07,20.81
15633,7960,794,1,366.23,7.97
15634,7961,853,1,383.86,30.95
15635,7962,1196,1,826.09,33.31
15636,7963,678,1,710.03,17.86
15637,7964,1045,2,246.2,16.92
15638,7965,1013,1,874.61,17.37
15639,7965,60,1,1317.97,23.97
15640,7965,736,1,369.89,19.47
15641,7966,642,1,199.06,5.21
15642,7967,1003,1,260.74,36.64
15643,7967,949,1,2135.88,5.2
15644,7968,1105,1,106.62,23.02
15645,7969,53,1,76.84,15.37
15646,7970,63,2,294.4,11.62
15647,7970,417,1,3525.78,33.09
15648,7971,852,1,287.2,31.2
15649,7971,1125,1,3491.44,10.84
15650,7971,113,3,28.99,29.33
15651,7971,318,1,182.92,6.9
15652,7972,7,1,592.52,27.43
15653,7973,1078,1,160.85,11.76
15654,7974,281,1,59.92,34.5
15655,7975,870,1,3821.24,18.62
15656,7976,959,1,645.25,16.37
15657,7977,545,1,3265.1,11.65
15658,7977,200,1,203.31,10.97
15659,7977,960,1,361.28,7.49
15660,7978,437,1,344.15,28.49
15661,7979,145,1,247.04,33.94
15662,7980,12,1,82.25,12.68
15663,7980,878,1,342.75,28.83
15664,7981,479,1,882.07,43.31
15665,7981,395,1,482.72,12.38
15666,7981,188,1,815.16,27.31
15667,7982,939,1,867.98,14.02
15668,7982,61,1,94.34,17.12
15669,7982,1043,1,1495.52,29.24
15670,7983,234,1,48.83,7.22
15671,7983,770,1,129.04,37.61
15672,7984,1134,1,536.0,24.56
15673,7985,774,1,183.02,31.28
15674,7986,389,1,2176.51,30.79
15675,7986,298,1,292.15,14.55
15676,7987,97,1,198.23,5.81
15677,7987,713,1,251.74,12.67
15678,7987,1197,2,646.12,27.05
15679,7988,268,1,1465.38,32.21
15680,7989,942,1,581.07,16.03
15681,7990,976,1,1687.25,16.18
15682,7990,1028,1,67.63,6.75
15683,7990,99,1,86.48,15.3
15684,7990,520,1,564.69,31.39
15685,7991,1134,1,547.25,41.23
15686,7991,442,2,89.88,31.11
15687,7992,595,1,961.86,25.05
15688,7992,517,1,96.77,36.27
15689,7993,345,1,1920.57,20.32
15690,7993,369,1,165.34,39.7
15691,7994,630,1,107.27,43.58
15692,7994,132,1,273.73,30.47
15693,7995,244,2,112.19,31.97
15694,7996,315,1,102.48,28.28
15695,7997,416,1,43.54,38.44
15696,7997,640,1,1308.23,33.84
15697,7998,448,1,1551.2,24.51
15698,7998,1096,1,594.33,18.9
15699,7999,681,1,394.36,24.66
15700,8000,327,1,21.26,33.71
15701,8001,942,1,512.77,16.62
15702,8002,447,1,45.91,12.59
15703,8003,1160,1,187.42,36.97
15704,8004,328,1,292.81,26.76
15705,8004,314,3,2556.39,21.81
15706,8005,729,1,352.91,41.08
15707,8006,961,1,2211.85,33.16
15708,8007,888,1,44.08,33.13
15709,8008,86,1,2287.94,20.86
15710,8009,336,2,139.83,36.7
15711,8009,771,1,72.89,12.28
15712,8010,1090,1,140.07,7.79
15713,8010,565,1,294.5,32.46
15714,8010,15,1,2173.91,31.87
15715,8010,839,1,1458.89,34.53
15716,8011,902,1,219.21,11.48
15717,8011,1113,1,2622.08,37.53
15718,8012,1118,1,302.83,24.94
15719,8012,356,1,308.53,35.41
15720,8012,647,1,537.36,21.87
15721,8012,157,1,211.94,20.01
15722,8013,795,1,27.04,35.37
15723,8013,928,1,2015.08,22.4
15724,8014,896,3,806.24,15.41
15725,8015,650,1,213.84,41.29
15726,8015,174,1,59.55,20.08
15727,8016,918,2,304.0,44.37
15728,8017,790,1,71.0,23.54
15729,8018,360,1,632.73,17.39
15730,8018,724,1,288.21,40.21
15731,8019,624,1,1938.07,5.17
15732,8019,445,1,43.44,15.29
15733,8019,514,1,2896.71,11.93
15734,8020,1153,1,197.68,29.42
15735,8020,1025,2,53.83,15.4
15736,8021,658,1,676.77,24.47
15737,8022,439,1,369.18,17.0
15738,8022,1070,1,196.84,28.06
15739,8023,82,1,2971.63,32.34
15740,8024,673,1,163.15,25.2
15741,8024,1070,1,221.37,34.98
15742,8024,998,1,568.81,29.38
15743,8024,1140,1,777.64,6.06
15744,8025,818,1,193.53,42.18
15745,8026,956,1,130.95,22.89
15746,8027,234,3,51.44,26.87
15747,8027,974,1,2586.57,16.69
15748,8027,1163,1,1612.28,36.37
15749,8028,536,2,93.39,6.76
15750,8028,558,1,227.52,12.42
15751,8028,1001,1,181.56,6.53
15752,8029,506,1,2081.96,10.83
15753,8030,745,1,198.84,11.66
15754,8030,558,1,242.93,36.89
15755,8031,493,1,1756.83,24.84
15756,8032,362,1,330.33,9.66
15757,8032,380,2,104.38,42.58
15758,8033,1055,1,1954.08,20.67
15759,8033,1021,1,326.35,37.95
15760,8033,611,2,121.69,25.74
15761,8033,589,1,2039.8,27.67
15762,8033,837,1,1416.19,40.6
15763,8034,472,1,190.12,9.93
15764,8034,1027,1,76.25,27.94
15765,8035,67,1,72.3,5.04
15766,8035,577,1,1482.87,37.85
15767,8035,637,1,177.84,35.92
15768,8035,346,1,67.41,34.46
15769,8036,924,1,36.61,27.88
15770,8037,1135,1,1579.31,26.37
15771,8037,1195,1,227.01,16.24
15772,8037,434,1,1444.17,15.15
15773,8038,880,1,1791.41,27.1
15774,8038,360,1,626.97,34.84
15775,8039,625,1,186.19,19.44
15776,8039,61,1,95.15,29.73
15777,8040,1050,2,2932.7,33.66
15778,8041,1128,1,777.45,23.69
15779,8042,494,1,2018.9,6.89
15780,8043,1027,1,76.61,14.06
15781,8044,344,1,2434.51,6.91
15782,8044,1177,1,94.31,23.43
15783,8044,974,1,2605.49,11.2
15784,8045,463,1,2617.09,9.98
15785,8045,364,1,108.29,8.76
15786,8046,200,1,211.38,8.42
15787,8046,1141,1,1715.11,39.45
15788,8046,374,1,116.02,13.42
15789,8047,892,2,81.89,18.88
15790,8048,994,1,1686.5,35.56
15791,8049,622,1,4407.76,31.45
15792,8049,479,2,786.28,32.63
15793,8049,907,1,203.37,14.81
15794,8049,587,1,1318.91,19.63
15795,8050,209,1,272.2,9.02
15796,8051,257,1,3036.74,30.69
15797,8051,285,1,184.53,6.55
15798,8051,621,1,5306.42,13.74
15799,8052,824,1,530.2,42.68
15800,8052,447,1,43.36,12.97
15801,8053,335,1,1403.3,15.42
15802,8053,650,1,230.24,7.44
15803,8054,945,1,492.83,27.57
15804,8054,956,1,119.21,24.88
15805,8054,974,1,2685.61,29.39
15806,8055,859,1,135.93,19.46
15807,8056,63,1,294.16,22.98
15808,8057,541,1,281.66,13.38
15809,8057,999,1,1891.15,32.69
15810,8057,392,1,50.41,5.86
15811,8058,499,1,687.54,39.79
15812,8058,991,1,1371.95,22.36
15813,8058,916,1,5199.94,35.83
15814,8058,17,1,152.9,16.6
15815,8059,1142,1,1747.27,31.54
15816,8059,399,1,483.57,17.09
15817,8060,219,1,244.76,5.47
15818,8061,548,1,490.46,32.4
15819,8061,1096,1,602.92,35.76
15820,8062,639,1,2419.41,33.64
15821,8063,1200,1,97.58,32.66
15822,8063,956,1,119.16,44.64
15823,8063,1162,1,1871.25,8.99
15824,8064,703,2,232.17,5.2
15825,8064,522,1,3787.45,39.6
15826,8064,872,2,135.25,25.22
15827,8064,344,1,2621.67,8.15
15828,8065,1135,1,1507.69,13.17
15829,8066,75,1,159.18,23.3
15830,8067,850,1,2188.31,25.15
15831,8067,1147,1,582.2,39.08
15832,8067,691,1,93.87,39.92
15833,8068,147,1,323.71,43.94
15834,8069,162,1,1034.17,40.69
15835,8070,262,1,375.73,14.87
15836,8070,476,2,38.08,8.29
15837,8070,329,1,119.46,34.56
15838,8071,1157,1,47.9,44.4
15839,8071,962,1,1371.52,12.6
15840,8071,592,1,366.7,23.45
15841,8072,141,1,175.34,29.55
15842,8072,1142,1,1719.09,20.46
15843,8073,425,1,334.95,28.23
15844,8073,546,1,187.87,43.97
15845,8073,305,1,327.75,41.74
15846,8073,27,1,21.5,42.14
15847,8074,902,1,223.18,20.8
15848,8075,279,1,3389.17,22.0
15849,8076,625,1,205.99,7.82
15850,8077,368,1,448.15,7.75
15851,8077,242,1,208.99,13.61
15852,8078,1118,1,297.1,38.6
15853,8078,303,1,166.61,21.86
15854,8079,78,1,2680.78,39.21
15855,8079,612,1,222.55,18.71
15856,8079,277,1,143.4,39.36
15857,8079,1068,1,1082.12,26.36
15858,8080,62,1,205.08,26.97
15859,8081,1173,1,198.69,20.59
15860,8081,818,1,189.5,8.12
15861,8082,641,1,806.19,27.73
15862,8082,1053,1,179.35,34.45
15863,8082,640,1,1381.58,16.42
15864,8082,523,1,816.59,10.85
15865,8083,123,1,192.8,27.55
15866,8084,12,1,80.46,8.41
15867,8084,991,1,1382.01,30.17
15868,8085,654,1,57.66,23.24
15869,8085,574,1,800.6,29.11
15870,8085,161,1,41.1,26.3
15871,8086,212,1,237.63,37.39
15872,8087,987,3,1753.5,43.16
15873,8088,764,1,390.52,20.89
15874,8088,553,1,661.69,14.93
15875,8089,970,1,111.25,11.99
15876,8090,162,1,1119.45,30.29
15877,8091,413,1,1546.77,31.77
15878,8092,647,1,543.44,6.76
15879,8092,687,1,1060.78,16.45
15880,8092,485,2,295.68,13.75
15881,8092,646,1,127.25,24.82
15882,8093,908,1,53.59,31.73
15883,8094,191,2,1759.62,44.6
15884,8094,1106,1,50.12,22.39
15885,8095,25,1,736.82,10.56
15886,8096,708,1,442.63,42.67
15887,8097,939,1,788.16,43.5
15888,8098,576,1,232.57,10.96
15889,8099,412,1,2008.27,25.54
15890,8099,1025,1,57.72,17.58
15891,8099,594,1,1408.86,8.5
15892,8099,1010,1,108.59,39.85
15893,8100,456,1,1492.17,35.73
15894,8101,847,1,486.32,17.16
15895,8101,525,1,3355.22,33.06
15896,8101,235,1,704.2,20.64
15897,8102,148,1,211.29,28.65
15898,8103,795,2,26.38,35.83
15899,8104,260,2,2658.0,26.91
15900,8105,734,1,806.7,24.36
15901,8105,235,1,737.7,26.62
15902,8106,507,1,772.65,19.17
15903,8106,552,1,346.07,40.2
15904,8107,567,1,402.99,40.99
15905,8108,142,1,279.23,11.25
15906,8108,561,1,1448.56,24.31
15907,8108,796,1,96.01,16.09
15908,8108,745,1,184.58,14.12
15909,8109,278,1,182.8,28.48
15910,8109,777,1,134.42,25.04
15911,8110,163,1,270.15,37.92
15912,8111,539,1,3313.01,16.88
15913,8111,47,1,141.61,25.79
15914,8111,1024,1,190.41,16.99
15915,8111,1075,1,256.09,19.93
15916,8112,1098,1,177.98,20.56
15917,8113,724,1,285.3,14.14
15918,8114,554,1,220.67,19.22
15919,8114,935,1,212.98,43.11
15920,8114,582,1,930.59,7.94
15921,8114,186,1,398.75,17.84
15922,8114,943,1,241.65,16.27
15923,8115,316,2,179.74,26.3
15924,8115,357,1,446.61,26.01
15925,8116,671,1,20.6,34.62
15926,8117,432,1,2798.82,6.82
15927,8117,1162,2,2072.68,9.24
15928,8118,27,1,19.61,6.78
15929,8118,1156,1,616.46,33.21
15930,8119,776,1,1540.45,25.07
15931,8120,713,1,246.9,30.76
15932,8121,801,1,190.61,30.82
15933,8121,785,1,67.62,7.73
15934,8121,580,1,741.43,20.97
15935,8122,528,1,3348.89,17.72
15936,8122,739,1,196.37,15.39
15937,8122,636,1,1349.6,42.21
15938,8122,15,1,1980.96,5.12
15939,8122,312,1,2197.88,32.9
15940,8123,1080,1,213.05,25.39
15941,8124,944,1,203.92,15.32
15942,8125,1140,1,811.9,34.93
15943,8126,777,1,140.63,23.92
15944,8127,613,1,98.67,36.47
15945,8128,734,1,802.14,41.17
15946,8128,170,1,64.51,22.47
15947,8128,464,1,1983.5,5.35
15948,8129,640,1,1433.93,37.27
15949,8129,392,1,47.13,16.94
15950,8129,684,1,1869.6,26.74
15951,8130,1089,1,374.15,44.69
15952,8131,761,2,2328.62,42.46
15953,8131,674,1,199.18,44.52
15954,8131,622,1,4198.46,22.57
15955,8132,73,1,481.9,40.82
15956,8132,276,1,1271.04,37.92
15957,8133,949,1,2035.8,15.7
15958,8133,348,1,452.77,20.79
15959,8134,638,1,3129.26,20.15
15960,8134,1193,1,423.69,28.9
15961,8135,1005,1,2558.47,25.91
15962,8135,15,3,2047.78,38.05
15963,8135,336,1,136.77,5.68
15964,8136,40,1,45.13,9.07
15965,8136,583,1,37.83,32.76
15966,8136,108,1,780.65,10.38
15967,8137,127,1,99.11,21.44
15968,8137,1012,1,1208.37,11.01
15969,8137,1048,1,77.13,22.84
15970,8138,1007,1,386.4,6.18
15971,8139,1156,1,640.38,23.52
15972,8140,944,1,204.93,19.38
15973,8141,1091,2,107.91,35.93
15974,8141,678,1,753.28,31.37
15975,8142,408,1,912.46,34.79
15976,8142,7,1,580.28,14.29
15977,8143,1012,1,1292.6,22.25
15978,8143,923,1,199.46,44.27
15979,8143,726,3,573.3,11.05
15980,8144,1016,1,61.56,33.29
15981,8144,161,1,40.26,29.13
15982,8144,847,1,518.77,10.71
15983,8145,104,1,44.01,12.39
15984,8145,157,1,207.43,26.42
15985,8146,1186,1,39.89,20.4
15986,8146,442,1,81.94,42.1
15987,8147,366,1,276.54,15.74
15988,8147,735,1,732.63,41.57
15989,8148,82,1,2834.92,42.19
15990,8148,361,1,1548.19,39.34
15991,8149,289,1,167.42,9.07
15992,8150,805,1,1186.46,14.53
15993,8150,443,1,1475.82,19.17
15994,8150,531,1,125.98,38.4
15995,8151,495,1,1404.34,14.45
15996,8152,1058,1,1056.61,29.69
15997,8152,998,1,531.45,14.79
15998,8153,21,1,106.37,27.28
15999,8154,712,2,3757.86,43.04
16000,8155,481,1,1709.2,10.58
16001,8155,255,1,156.39,29.21
16002,8155,484,1,234.48,43.29
16003,8155,1149,1,261.36,13.05
16004,8155,30,1,1758.45,26.96
16005,8156,547,1,621.07,31.71
16006,8157,102,1,319.64,30.09
16007,8158,756,1,1570.09,8.9
16008,8158,723,1,412.22,34.2
16009,8158,425,2,354.2,35.94
16010,8158,918,1,295.04,9.61
16011,8158,24,1,92.44,6.69
16012,8159,263,1,252.94,24.52
16013,8160,888,1,47.21,7.35
16014,8161,663,1,41.02,41.99
16015,8161,42,1,140.88,39.08
16016,8162,283,1,193.0,5.2
16017,8163,182,1,107.11,42.57
16018,8164,404,1,343.77,15.62
16019,8165,1152,1,304.68,30.42
16020,8166,251,1,636.59,18.78
16021,8166,257,1,3025.65,24.36
16022,8166,1149,3,276.27,30.1
16023,8166,885,1,2953.96,22.24
16024,8166,89,1,252.61,30.54
16025,8167,432,1,2582.83,40.59
16026,8168,391,3,1254.84,36.92
16027,8168,90,1,183.48,5.53
16028,8169,182,1,106.25,5.98
16029,8169,1082,1,396.96,5.72
16030,8170,757,2,327.08,32.24
16031,8170,541,1,288.16,31.83
16032,8171,292,2,363.5,42.3
16033,8171,975,1,88.87,16.67
16034,8172,315,1,97.35,14.9
16035,8172,815,1,2076.35,19.85
16036,8172,726,1,636.22,11.67
16037,8172,304,1,212.85,43.21
16038,8173,1054,1,1684.5,30.61
16039,8173,848,1,141.9,43.62
16040,8174,145,1,254.39,31.76
16041,8174,102,1,308.16,17.53
16042,8174,946,1,208.16,31.8
16043,8175,656,1,5579.59,25.26
16044,8176,549,1,55.21,17.67
16045,8176,634,1,412.92,15.3
16046,8177,630,1,99.78,29.5
16047,8177,625,1,188.39,7.46
16048,8178,993,2,936.56,18.34
16049,8179,427,1,863.38,44.3
16050,8180,696,1,849.1,44.32
16051,8180,207,1,3007.71,19.45
16052,8180,558,1,220.95,33.42
16053,8181,625,1,186.93,41.88
16054,8182,1107,2,495.88,41.85
16055,8182,1065,1,160.0,26.02
16056,8183,826,1,443.53,9.97
16057,8184,145,1,253.17,15.59
16058,8185,775,1,584.2,25.04
16059,8186,387,1,41.94,18.93
16060,8186,5,1,188.45,40.74
16061,8186,973,1,2241.81,39.42
16062,8186,243,1,128.37,10.37
16063,8186,415,1,61.57,31.97
16064,8187,958,1,108.75,23.7
16065,8187,796,1,100.33,19.72
16066,8187,479,1,836.01,35.6
16067,8188,642,1,212.83,18.82
16068,8189,745,3,189.16,13.41
16069,8190,975,1,79.17,15.17
16070,8191,790,1,70.67,14.92
16071,8192,606,1,201.91,31.63
16072,8192,432,1,2720.58,7.66
16073,8192,136,1,348.01,27.13
16074,8192,105,1,1638.5,8.51
16075,8193,602,1,124.34,5.41
16076,8194,929,1,3018.8,9.05
16077,8195,308,1,377.53,26.05
16078,8196,481,1,1627.84,42.42
16079,8196,611,1,115.04,6.34
16080,8196,1101,1,77.73,16.13
16081,8197,1036,1,468.76,37.38
16082,8197,786,1,1510.5,15.57
16083,8198,1142,1,1694.6,42.8
16084,8199,875,1,2990.39,18.43
16085,8200,1031,1,2906.49,22.21
16086,8201,103,1,1430.46,44.85
16087,8201,1105,1,109.03,24.69
16088,8201,1130,1,76.17,8.4
16089,8202,1012,1,1299.12,14.33
16090,8202,623,1,2764.36,27.56
16091,8202,901,1,107.26,41.88
16092,8203,855,1,224.24,32.08
16093,8203,636,1,1370.87,37.03
16094,8204,852,1,292.08,38.0
16095,8205,518,1,279.42,6.22
16096,8205,353,1,959.15,21.04
16097,8206,1190,1,131.36,32.69
16098,8206,421,1,1116.53,15.86
16099,8206,1128,1,778.5,44.11
16100,8206,1156,1,671.82,36.13
16101,8207,975,1,81.38,43.06
16102,8207,79,1,167.76,22.2
16103,8208,939,1,844.29,32.29
16104,8209,104,1,46.85,37.16
16105,8210,445,1,41.14,19.77
16106,8210,53,1,82.09,24.28
16107,8210,702,1,2946.65,11.15
16108,8211,1124,1,541.74,17.13
16109,8211,1178,1,4162.73,40.68
16110,8211,108,1,762.89,35.26
16111,8212,608,1,241.32,21.28
16112,8212,598,1,2797.86,23.35
16113,8213,295,1,608.75,40.71
16114,8213,1153,1,193.15,36.12
16115,8214,1069,2,351.56,5.76
16116,8214,157,3,199.83,33.28
16117,8214,360,2,604.96,20.78
16118,8214,551,2,48.67,11.6
16119,8214,370,1,160.06,19.88
16120,8215,223,1,133.21,24.73
16121,8215,503,1,76.73,26.42
16122,8216,284,1,850.75,15.44
16123,8217,479,1,790.37,43.35
16124,8218,812,1,337.81,29.83
16125,8219,750,1,1507.22,28.12
16126,8219,340,1,300.74,27.93
16127,8220,878,1,350.26,28.87
16128,8220,86,1,2304.93,44.8
16129,8220,939,1,790.98,27.6
16130,8220,840,1,3503.26,40.43
16131,8221,151,1,1647.12,16.16
16132,8222,130,2,798.85,43.01
16133,8223,1143,1,265.76,16.19
16134,8223,432,1,2754.97,44.95
16135,8223,424,1,30.27,26.25
16136,8224,608,1,231.57,8.65
16137,8224,778,1,46.54,5.63
16138,8225,1038,1,53.24,43.88
16139,8226,945,2,492.86,31.9
16140,8226,587,1,1275.53,30.48
16141,8227,656,1,6079.14,18.95
16142,8228,713,1,244.43,26.59
16143,8228,579,1,601.7,8.02
16144,8229,978,1,50.72,18.66
16145,8229,949,1,1923.89,39.15
16146,8229,138,1,2906.58,9.7
16147,8230,1054,1,1753.62,32.92
16148,8230,1,1,311.06,15.32
16149,8230,547,1,647.95,19.01
16150,8231,306,1,139.42,34.15
16151,8231,1105,1,111.01,40.91
16152,8231,26,1,1077.49,32.93
16153,8232,361,1,1453.03,18.1
16154,8233,495,1,1495.59,39.73
16155,8234,107,1,436.35,17.15
16156,8234,279,1,3317.69,32.72
16157,8235,9,1,260.89,22.83
16158,8235,431,1,66.32,30.87
16159,8235,744,2,69.47,39.84
16160,8236,267,2,190.75,38.15
16161,8236,412,1,1821.43,20.7
16162,8237,130,1,785.12,31.14
16163,8238,697,2,2520.75,14.7
16164,8239,775,1,636.74,41.82
16165,8239,975,1,81.08,32.44
16166,8240,886,2,471.79,36.95
16167,8241,465,1,3171.81,12.43
16168,8241,1133,3,69.02,10.03
16169,8242,364,1,116.77,23.26
16170,8243,1139,1,425.49,13.34
16171,8244,1183,1,2646.35,6.18
16172,8244,108,1,782.33,13.8
16173,8245,125,1,580.16,41.25
16174,8246,722,1,225.58,15.16
16175,8246,957,2,2268.14,18.41
16176,8247,211,1,31.17,10.48
16177,8248,1087,1,2197.08,21.9
16178,8248,1021,1,298.18,37.27
16179,8248,471,1,388.03,37.63
16180,8248,530,1,271.73,15.71
16181,8249,822,1,333.78,13.22
16182,8249,1118,1,277.77,18.62
16183,8249,133,1,27.75,5.96
16184,8249,825,1,535.02,13.46
16185,8249,914,1,267.45,43.64
16186,8250,1020,1,1194.6,20.69
16187,8251,1032,1,4801.36,27.45
16188,8252,901,1,104.24,22.8
16189,8253,159,1,1359.59,20.33
16190,8254,976,1,1825.61,18.86
16191,8255,987,3,1784.49,39.41
16192,8255,440,1,654.88,18.82
16193,8256,44,1,372.89,9.53
16194,8256,471,1,354.05,35.51
16195,8257,422,1,3035.74,11.23
16196,8258,421,1,1083.27,17.98
16197,8258,1188,3,86.71,40.59
16198,8259,904,1,330.7,7.36
16199,8259,287,2,489.29,21.57
16200,8259,461,1,5053.87,12.99
16201,8259,414,1,179.15,26.91
16202,8260,87,1,861.87,34.55
16203,8261,923,1,217.39,29.14
16204,8262,981,1,314.5,29.35
16205,8263,334,1,813.07,32.46
16206,8264,397,1,2190.85,36.64
16207,8265,467,1,386.56,28.05
16208,8266,1136,1,164.86,36.36
16209,8266,411,1,2126.37,29.94
16210,8267,1123,1,1433.56,9.24
16211,8267,197,1,789.84,17.16
16212,8267,1134,1,533.16,35.44
16213,8267,726,1,575.28,33.72
16214,8268,536,1,102.22,18.0
16215,8268,291,1,27.73,33.97
16216,8268,1141,1,1713.62,14.14
16217,8269,517,3,88.09,25.25
16218,8270,333,1,162.27,29.81
16219,8270,534,1,44.09,30.59
16220,8271,818,1,200.46,40.35
16221,8271,46,1,2846.54,24.86
16222,8271,266,1,124.21,21.25
16223,8272,527,1,955.86,24.55
16224,8273,232,1,273.07,34.74
16225,8273,481,1,1601.9,33.1
16226,8274,681,1,375.82,32.79
16227,8274,723,1,420.95,36.71
16228,8274,198,1,533.06,35.5
16229,8275,1200,1,103.76,33.14
16230,8276,602,1,115.49,20.7
16231,8276,703,1,233.6,15.27
16232,8277,432,1,2748.07,9.88
16233,8277,1005,2,2550.36,22.47
16234,8277,644,1,487.85,42.53
16235,8277,343,1,2368.42,38.2
16236,8278,18,2,224.2,27.1
16237,8278,193,1,279.05,43.7
16238,8278,898,1,327.0,35.59
16239,8278,645,1,318.56,5.94
16240,8279,1191,1,175.95,38.44
16241,8279,122,3,2279.27,25.79
16242,8280,394,1,379.48,23.52
16243,8280,651,1,395.74,41.68
16244,8280,692,1,552.1,35.22
16245,8281,963,1,253.38,8.3
16246,8282,949,1,2113.09,7.17
16247,8282,904,1,324.11,39.95
16248,8282,213,1,186.16,35.61
16249,8282,275,1,1075.31,39.26
16250,8283,232,1,290.14,36.14
16251,8284,429,1,73.56,8.54
16252,8285,754,1,37.89,6.52
16253,8285,926,1,253.38,32.74
16254,8285,385,1,1274.32,24.75
16255,8286,505,1,297.01,7.18
16256,8286,976,2,1768.42,11.84
16257,8286,558,2,217.72,33.72
16258,8286,125,1,603.65,42.42
16259,8287,47,1,142.22,34.94
16260,8288,899,1,38.7,14.44
16261,8289,629,1,319.28,26.85
16262,8290,1179,1,368.28,37.01
16263,8290,641,1,843.31,31.81
16264,8290,473,1,1803.76,19.88
16265,8291,457,3,298.24,11.26
16266,8291,793,1,3478.39,33.85
16267,8291,890,1,135.49,13.6
16268,8291,87,1,816.32,22.06
16269,8292,469,1,3164.68,40.02
16270,8292,502,2,445.65,21.25
16271,8292,1120,1,1212.06,9.13
16272,8293,312,1,2216.56,16.29
16273,8293,90,1,188.81,16.85
16274,8293,768,1,26.22,19.92
16275,8293,1075,1,263.15,33.23
16276,8294,276,1,1125.6,9.2
16277,8294,305,1,318.75,17.78
16278,8295,1181,1,3190.26,12.35
16279,8295,308,1,389.78,44.19
16280,8296,336,1,143.65,39.92
16281,8297,1144,1,536.51,38.23
16282,8297,124,1,2614.39,41.35
16283,8297,249,1,1437.7,17.65
16284,8297,73,1,478.91,29.43
16285,8298,1196,1,872.6,22.06
16286,8298,587,1,1351.87,20.8
16287,8299,1179,1,359.03,27.13
16288,8299,996,1,904.9,23.45
16289,8300,987,3,1786.63,32.28
16290,8301,330,1,140.7,16.79
16291,8301,697,1,2339.58,37.32
16292,8301,427,1,881.9,36.91
16293,8301,716,1,1164.82,24.31
16294,8302,524,1,634.53,22.65
16295,8303,619,1,477.54,41.91
